date,País,Estado,População,Confirmados,Confirmados_1d,Média_Móvel_Confirmados_7d,Taxa_MM_Confirmados_7d_14d,Tendência_Confirmados,Mortes,Mortes_1d,Média_Móvel_Mortes_7d,Taxa_MM_Mortes_7d_14d,Tendência_Mortes,Mês,Ano
2021-07-15,Brazil,Acre,881935,86595,51.0,43.0,0.4942528735632184,Decrescendo,1774,3.0,2.0,2.0,Crescendo,2021-07,2021
2021-07-16,Brazil,Acre,881935,86644,49.0,35.0,0.4666666666666667,Decrescendo,1776,2.0,2.0,2.0,Crescendo,2021-07,2021
2021-07-17,Brazil,Acre,881935,86664,20.0,30.0,0.4285714285714285,Decrescendo,1776,0.0,2.0,1.0,Estável,2021-07,2021
2021-07-18,Brazil,Acre,881935,86680,16.0,31.0,0.5,Decrescendo,1777,1.0,2.0,0.6666666666666666,Decrescendo,2021-07,2021
2021-07-19,Brazil,Acre,881935,86729,49.0,36.0,0.5142857142857142,Decrescendo,1779,2.0,2.0,0.6666666666666666,Decrescendo,2021-07,2021
2021-07-20,Brazil,Acre,881935,86743,14.0,36.0,0.5294117647058824,Decrescendo,1780,1.0,2.0,0.5,Decrescendo,2021-07,2021
2021-07-21,Brazil,Acre,881935,86757,14.0,31.0,0.382716049382716,Decrescendo,1791,11.0,3.0,0.75,Estável,2021-07,2021
2021-07-22,Brazil,Acre,881935,86844,87.0,36.0,0.45,Decrescendo,1793,2.0,3.0,1.0,Estável,2021-07,2021
2021-07-23,Brazil,Acre,881935,86855,11.0,31.0,0.3563218390804598,Decrescendo,1796,3.0,3.0,0.75,Estável,2021-07,2021
2021-07-24,Brazil,Acre,881935,86936,81.0,39.0,0.4642857142857143,Decrescendo,1796,0.0,3.0,1.0,Estável,2021-07,2021
2021-07-25,Brazil,Acre,881935,86952,16.0,39.0,0.4756097560975609,Decrescendo,1796,0.0,3.0,1.5,Crescendo,2021-07,2021
2021-07-26,Brazil,Acre,881935,86987,35.0,37.0,0.5138888888888888,Decrescendo,1797,1.0,3.0,1.5,Crescendo,2021-07,2021
2021-07-27,Brazil,Acre,881935,86999,12.0,37.0,0.5211267605633803,Decrescendo,1797,0.0,3.0,1.5,Crescendo,2021-07,2021
2021-07-28,Brazil,Acre,881935,87053,54.0,43.0,0.7049180327868853,Decrescendo,1798,1.0,1.0,0.5,Decrescendo,2021-07,2021
2021-07-29,Brazil,Acre,881935,87073,20.0,33.0,0.7674418604651163,Estável,1798,0.0,1.0,0.5,Decrescendo,2021-07,2021
2021-07-30,Brazil,Acre,881935,87128,55.0,39.0,1.1142857142857143,Estável,1798,0.0,1.0,0.5,Decrescendo,2021-07,2021
2021-07-31,Brazil,Acre,881935,87141,13.0,30.0,1.0,Estável,1799,1.0,1.0,0.5,Decrescendo,2021-07,2021
2021-08-01,Brazil,Acre,881935,87147,6.0,28.0,0.9032258064516128,Estável,1800,1.0,1.0,0.5,Decrescendo,2021-08,2021
2021-08-02,Brazil,Acre,881935,87186,39.0,29.0,0.8055555555555556,Estável,1802,2.0,1.0,0.5,Decrescendo,2021-08,2021
2021-08-03,Brazil,Acre,881935,87188,2.0,27.0,0.75,Estável,1802,0.0,1.0,0.5,Decrescendo,2021-08,2021
2021-08-04,Brazil,Acre,881935,87232,44.0,26.0,0.8387096774193549,Estável,1802,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-05,Brazil,Acre,881935,87291,59.0,32.0,0.8888888888888888,Estável,1802,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-06,Brazil,Acre,881935,87379,88.0,36.0,1.1612903225806452,Crescendo,1804,2.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-07,Brazil,Acre,881935,87389,10.0,36.0,0.9230769230769232,Estável,1804,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-08,Brazil,Acre,881935,87389,0.0,35.0,0.8974358974358975,Estável,1804,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-09,Brazil,Acre,881935,87422,33.0,34.0,0.918918918918919,Estável,1804,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-10,Brazil,Acre,881935,87423,1.0,34.0,0.918918918918919,Estável,1804,0.0,1.0,0.3333333333333333,Decrescendo,2021-08,2021
2021-08-11,Brazil,Acre,881935,87468,45.0,34.0,0.7906976744186046,Estável,1805,1.0,1.0,1.0,Estável,2021-08,2021
2021-08-12,Brazil,Acre,881935,87476,8.0,27.0,0.8181818181818182,Estável,1807,2.0,1.0,1.0,Estável,2021-08,2021
2021-08-13,Brazil,Acre,881935,87485,9.0,16.0,0.4102564102564102,Decrescendo,1807,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-14,Brazil,Acre,881935,87487,2.0,14.0,0.4666666666666667,Decrescendo,1807,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-15,Brazil,Acre,881935,87489,2.0,15.0,0.5357142857142857,Decrescendo,1807,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-16,Brazil,Acre,881935,87492,3.0,10.0,0.3448275862068966,Decrescendo,1808,1.0,1.0,1.0,Estável,2021-08,2021
2021-08-17,Brazil,Acre,881935,87602,110.0,26.0,0.9629629629629628,Estável,1808,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-18,Brazil,Acre,881935,87607,5.0,20.0,0.7692307692307693,Estável,1808,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-19,Brazil,Acre,881935,87638,31.0,24.0,0.75,Estável,1808,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-20,Brazil,Acre,881935,87671,33.0,27.0,0.75,Estável,1809,1.0,1.0,1.0,Estável,2021-08,2021
2021-08-21,Brazil,Acre,881935,87678,7.0,28.0,0.7777777777777778,Estável,1809,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-22,Brazil,Acre,881935,87680,2.0,28.0,0.8,Estável,1809,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-23,Brazil,Acre,881935,87682,2.0,28.0,0.8235294117647058,Estável,1811,2.0,1.0,1.0,Estável,2021-08,2021
2021-08-24,Brazil,Acre,881935,87724,42.0,18.0,0.5294117647058824,Decrescendo,1811,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-25,Brazil,Acre,881935,87729,5.0,18.0,0.5294117647058824,Decrescendo,1813,2.0,1.0,1.0,Estável,2021-08,2021
2021-08-26,Brazil,Acre,881935,87761,32.0,18.0,0.6666666666666666,Decrescendo,1813,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-27,Brazil,Acre,881935,87798,37.0,19.0,1.1875,Crescendo,1813,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-28,Brazil,Acre,881935,87802,4.0,18.0,1.2857142857142858,Crescendo,1813,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-29,Brazil,Acre,881935,87803,1.0,18.0,1.2,Crescendo,1814,1.0,1.0,1.0,Estável,2021-08,2021
2021-08-30,Brazil,Acre,881935,87804,1.0,18.0,1.8,Crescendo,1814,0.0,1.0,1.0,Estável,2021-08,2021
2021-08-31,Brazil,Acre,881935,87823,19.0,15.0,0.5769230769230769,Decrescendo,1814,0.0,1.0,1.0,Estável,2021-08,2021
2021-09-01,Brazil,Acre,881935,87831,8.0,15.0,0.75,Estável,1814,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-02,Brazil,Acre,881935,87835,4.0,11.0,0.4583333333333333,Decrescendo,1814,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-03,Brazil,Acre,881935,87855,20.0,9.0,0.3333333333333333,Decrescendo,1814,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-04,Brazil,Acre,881935,87875,20.0,11.0,0.3928571428571428,Decrescendo,1814,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-05,Brazil,Acre,881935,87875,0.0,11.0,0.3928571428571428,Decrescendo,1814,0.0,0.0,0.0,Decrescendo,2021-09,2021
2021-09-06,Brazil,Acre,881935,87877,2.0,11.0,0.3928571428571428,Decrescendo,1814,0.0,0.0,0.0,Decrescendo,2021-09,2021
2021-09-07,Brazil,Acre,881935,87899,22.0,11.0,0.6111111111111112,Decrescendo,1815,1.0,1.0,1.0,Estável,2021-09,2021
2021-09-08,Brazil,Acre,881935,87900,1.0,10.0,0.5555555555555556,Decrescendo,1815,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-09,Brazil,Acre,881935,87903,3.0,10.0,0.5555555555555556,Decrescendo,1815,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-10,Brazil,Acre,881935,87907,4.0,8.0,0.4210526315789473,Decrescendo,1816,1.0,1.0,1.0,Estável,2021-09,2021
2021-09-11,Brazil,Acre,881935,87907,0.0,5.0,0.2777777777777778,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-12,Brazil,Acre,881935,87911,4.0,6.0,0.3333333333333333,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-13,Brazil,Acre,881935,87914,3.0,6.0,0.3333333333333333,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-14,Brazil,Acre,881935,87914,0.0,3.0,0.2,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-15,Brazil,Acre,881935,87916,2.0,3.0,0.2,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-16,Brazil,Acre,881935,87924,8.0,3.0,0.2727272727272727,Decrescendo,1816,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-17,Brazil,Acre,881935,87925,1.0,3.0,0.3333333333333333,Decrescendo,1817,1.0,1.0,1.0,Estável,2021-09,2021
2021-09-18,Brazil,Acre,881935,87930,5.0,4.0,0.3636363636363636,Decrescendo,1817,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-19,Brazil,Acre,881935,87932,2.0,3.0,0.2727272727272727,Decrescendo,1817,0.0,1.0,inf,Crescendo,2021-09,2021
2021-09-20,Brazil,Acre,881935,87932,0.0,3.0,0.2727272727272727,Decrescendo,1817,0.0,1.0,inf,Crescendo,2021-09,2021
2021-09-21,Brazil,Acre,881935,87932,0.0,3.0,0.2727272727272727,Decrescendo,1835,18.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-22,Brazil,Acre,881935,87932,0.0,3.0,0.3,Decrescendo,1835,0.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-23,Brazil,Acre,881935,87934,2.0,2.0,0.2,Decrescendo,1836,1.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-24,Brazil,Acre,881935,87937,3.0,2.0,0.25,Decrescendo,1836,0.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-25,Brazil,Acre,881935,87938,1.0,2.0,0.4,Decrescendo,1836,0.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-26,Brazil,Acre,881935,87938,0.0,1.0,0.1666666666666666,Decrescendo,1836,0.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-27,Brazil,Acre,881935,87939,1.0,1.0,0.1666666666666666,Decrescendo,1836,0.0,3.0,3.0,Crescendo,2021-09,2021
2021-09-28,Brazil,Acre,881935,87940,1.0,2.0,0.6666666666666666,Decrescendo,1837,1.0,1.0,1.0,Estável,2021-09,2021
2021-09-29,Brazil,Acre,881935,87923,-17.0,-1.0,-0.3333333333333333,Decrescendo,1837,0.0,1.0,1.0,Estável,2021-09,2021
2021-09-30,Brazil,Acre,881935,87924,1.0,-1.0,-0.3333333333333333,Decrescendo,1838,1.0,1.0,1.0,Estável,2021-09,2021
2021-10-01,Brazil,Acre,881935,87925,1.0,-1.0,-0.3333333333333333,Decrescendo,1838,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-02,Brazil,Acre,881935,87926,1.0,-1.0,-0.25,Decrescendo,1838,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-03,Brazil,Acre,881935,87926,0.0,-1.0,-0.3333333333333333,Decrescendo,1838,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-04,Brazil,Acre,881935,87930,4.0,-1.0,-0.3333333333333333,Decrescendo,1838,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-05,Brazil,Acre,881935,87931,1.0,-1.0,-0.3333333333333333,Decrescendo,1839,1.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-06,Brazil,Acre,881935,87931,0.0,2.0,0.6666666666666666,Decrescendo,1839,0.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-07,Brazil,Acre,881935,87938,7.0,2.0,1.0,Estável,1839,0.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-08,Brazil,Acre,881935,87940,2.0,3.0,1.5,Crescendo,1839,0.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-09,Brazil,Acre,881935,87944,4.0,3.0,1.5,Crescendo,1840,1.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-10,Brazil,Acre,881935,87944,0.0,3.0,3.0,Crescendo,1840,0.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-11,Brazil,Acre,881935,87944,0.0,2.0,2.0,Crescendo,1840,0.0,1.0,0.3333333333333333,Decrescendo,2021-10,2021
2021-10-12,Brazil,Acre,881935,87944,0.0,2.0,1.0,Estável,1841,1.0,1.0,1.0,Estável,2021-10,2021
2021-10-13,Brazil,Acre,881935,87968,24.0,6.0,-6.0,Decrescendo,1841,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-14,Brazil,Acre,881935,87994,26.0,8.0,-8.0,Decrescendo,1841,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-15,Brazil,Acre,881935,88001,7.0,9.0,-9.0,Decrescendo,1842,1.0,1.0,1.0,Estável,2021-10,2021
2021-10-16,Brazil,Acre,881935,88005,4.0,9.0,-9.0,Decrescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-17,Brazil,Acre,881935,88007,2.0,9.0,-9.0,Decrescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-18,Brazil,Acre,881935,88010,3.0,10.0,-10.0,Decrescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-19,Brazil,Acre,881935,88011,1.0,10.0,-10.0,Decrescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-20,Brazil,Acre,881935,88019,8.0,8.0,4.0,Crescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-21,Brazil,Acre,881935,88022,3.0,4.0,2.0,Crescendo,1842,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-22,Brazil,Acre,881935,88023,1.0,4.0,1.3333333333333333,Crescendo,1843,1.0,1.0,1.0,Estável,2021-10,2021
2021-10-23,Brazil,Acre,881935,88024,1.0,3.0,1.0,Estável,1844,1.0,1.0,1.0,Estável,2021-10,2021
2021-10-24,Brazil,Acre,881935,88033,9.0,4.0,1.3333333333333333,Crescendo,1844,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-25,Brazil,Acre,881935,88038,5.0,4.0,2.0,Crescendo,1844,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-26,Brazil,Acre,881935,88040,2.0,5.0,2.5,Crescendo,1845,1.0,1.0,1.0,Estável,2021-10,2021
2021-10-27,Brazil,Acre,881935,88047,7.0,4.0,0.6666666666666666,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-28,Brazil,Acre,881935,88049,2.0,4.0,0.5,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-29,Brazil,Acre,881935,88050,1.0,4.0,0.4444444444444444,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-30,Brazil,Acre,881935,88050,0.0,4.0,0.4444444444444444,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-10,2021
2021-10-31,Brazil,Acre,881935,88050,0.0,3.0,0.3333333333333333,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-10,2021
2021-11-01,Brazil,Acre,881935,88050,0.0,2.0,0.2,Decrescendo,1845,0.0,1.0,1.0,Estável,2021-11,2021
2021-11-02,Brazil,Acre,881935,88050,0.0,2.0,0.2,Decrescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-03,Brazil,Acre,881935,88053,3.0,1.0,0.125,Decrescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-04,Brazil,Acre,881935,88053,0.0,1.0,0.25,Decrescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-05,Brazil,Acre,881935,88060,7.0,2.0,0.5,Decrescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-06,Brazil,Acre,881935,88066,6.0,3.0,1.0,Estável,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-07,Brazil,Acre,881935,88068,2.0,3.0,0.75,Estável,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-08,Brazil,Acre,881935,88068,0.0,3.0,0.75,Estável,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-09,Brazil,Acre,881935,88073,5.0,4.0,0.8,Estável,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-10,Brazil,Acre,881935,88078,5.0,4.0,1.0,Estável,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-11,Brazil,Acre,881935,88089,11.0,6.0,1.5,Crescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-12,Brazil,Acre,881935,88094,5.0,5.0,1.25,Crescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-13,Brazil,Acre,881935,88104,10.0,6.0,1.5,Crescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-14,Brazil,Acre,881935,88109,5.0,6.0,2.0,Crescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-15,Brazil,Acre,881935,88110,1.0,6.0,3.0,Crescendo,1845,0.0,0.0,0.0,Decrescendo,2021-11,2021
2021-11-16,Brazil,Acre,881935,88113,3.0,6.0,3.0,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-17,Brazil,Acre,881935,88114,1.0,6.0,6.0,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-18,Brazil,Acre,881935,88120,6.0,5.0,5.0,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-19,Brazil,Acre,881935,88127,7.0,5.0,2.5,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-20,Brazil,Acre,881935,88134,7.0,5.0,1.6666666666666667,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-21,Brazil,Acre,881935,88137,3.0,4.0,1.3333333333333333,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-22,Brazil,Acre,881935,88139,2.0,5.0,1.6666666666666667,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-23,Brazil,Acre,881935,88139,0.0,4.0,1.0,Estável,1845,0.0,0.0,,,2021-11,2021
2021-11-24,Brazil,Acre,881935,88183,44.0,10.0,2.5,Crescendo,1845,0.0,0.0,,,2021-11,2021
2021-11-25,Brazil,Acre,881935,88192,9.0,11.0,1.8333333333333333,Crescendo,1846,1.0,1.0,inf,Crescendo,2021-11,2021
2021-11-26,Brazil,Acre,881935,88200,8.0,11.0,2.2,Crescendo,1846,0.0,1.0,inf,Crescendo,2021-11,2021
2021-11-27,Brazil,Acre,881935,88203,3.0,10.0,1.6666666666666667,Crescendo,1846,0.0,1.0,inf,Crescendo,2021-11,2021
2021-11-28,Brazil,Acre,881935,88209,6.0,11.0,1.8333333333333333,Crescendo,1846,0.0,1.0,inf,Crescendo,2021-11,2021
2021-11-29,Brazil,Acre,881935,88213,4.0,11.0,1.8333333333333333,Crescendo,1846,0.0,1.0,inf,Crescendo,2021-11,2021
2021-11-30,Brazil,Acre,881935,88213,0.0,11.0,1.8333333333333333,Crescendo,1848,2.0,1.0,inf,Crescendo,2021-11,2021
2021-12-01,Brazil,Acre,881935,88220,7.0,6.0,1.0,Estável,1849,1.0,1.0,inf,Crescendo,2021-12,2021
2021-12-02,Brazil,Acre,881935,88223,3.0,5.0,1.0,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-03,Brazil,Acre,881935,88225,2.0,4.0,0.8,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-04,Brazil,Acre,881935,88228,3.0,4.0,0.8,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-05,Brazil,Acre,881935,88228,0.0,3.0,0.75,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-06,Brazil,Acre,881935,88239,11.0,4.0,0.8,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-07,Brazil,Acre,881935,88241,2.0,4.0,1.0,Estável,1849,0.0,1.0,inf,Crescendo,2021-12,2021
2021-12-08,Brazil,Acre,881935,88254,13.0,5.0,0.5,Decrescendo,1849,0.0,0.0,,,2021-12,2021
2021-12-09,Brazil,Acre,881935,88264,10.0,6.0,0.5454545454545454,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-10,Brazil,Acre,881935,88264,0.0,6.0,0.5454545454545454,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-11,Brazil,Acre,882015,88272,8.0,7.0,0.7,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-12,Brazil,Acre,882095,88280,8.0,8.0,0.7272727272727273,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-13,Brazil,Acre,882135,88284,4.0,7.0,0.6363636363636364,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-14,Brazil,Acre,881935,88287,3.0,7.0,0.6363636363636364,Decrescendo,1849,0.0,0.0,0.0,Decrescendo,2021-12,2021
2021-12-15,Brazil,Acre,881935,88300,13.0,7.0,1.1666666666666667,Crescendo,1850,1.0,1.0,1.0,Estável,2021-12,2021
2021-12-16,Brazil,Acre,882015,88308,8.0,7.0,1.4,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-17,Brazil,Acre,881995,88314,6.0,8.0,2.0,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-18,Brazil,Acre,882145,88329,15.0,9.0,2.25,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-19,Brazil,Acre,881935,88335,6.0,8.0,2.6666666666666665,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-20,Brazil,Acre,881935,88335,0.0,8.0,2.0,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-21,Brazil,Acre,881935,88339,4.0,8.0,2.0,Crescendo,1850,0.0,1.0,1.0,Estável,2021-12,2021
2021-12-22,Brazil,Acre,881935,88345,6.0,7.0,1.4,Crescendo,1850,0.0,0.0,,,2021-12,2021
2021-12-23,Brazil,Acre,881935,88356,11.0,7.0,1.1666666666666667,Crescendo,1850,0.0,0.0,,,2021-12,2021
2021-12-24,Brazil,Acre,881935,88370,14.0,8.0,1.3333333333333333,Crescendo,1850,0.0,0.0,,,2021-12,2021
2021-12-25,Brazil,Acre,881935,88373,3.0,7.0,1.0,Estável,1850,0.0,0.0,,,2021-12,2021
2021-12-26,Brazil,Acre,881935,88378,5.0,7.0,0.875,Estável,1850,0.0,0.0,,,2021-12,2021
2021-12-27,Brazil,Acre,881935,88379,1.0,7.0,1.0,Estável,1850,0.0,0.0,,,2021-12,2021
2021-12-28,Brazil,Acre,881935,88379,0.0,6.0,0.8571428571428571,Estável,1850,0.0,0.0,,,2021-12,2021
2021-12-29,Brazil,Acre,881935,88379,0.0,5.0,0.7142857142857143,Decrescendo,1851,1.0,1.0,1.0,Estável,2021-12,2021
2021-12-30,Brazil,Acre,881935,88384,5.0,4.0,0.5714285714285714,Decrescendo,1851,0.0,1.0,1.0,Estável,2021-12,2021
2021-01-01,Brazil,Alagoas,3337357,105091,,,,,2496,,,,,2021-01,2021
2021-01-02,Brazil,Alagoas,3337357,105361,270.0,,,,2502,6.0,,,,2021-01,2021
2021-01-03,Brazil,Alagoas,3337357,105714,353.0,,,,2509,7.0,,,,2021-01,2021
2021-01-04,Brazil,Alagoas,3337357,106032,318.0,,,,2515,6.0,,,,2021-01,2021
2021-01-05,Brazil,Alagoas,3337357,106410,378.0,,,,2521,6.0,,,,2021-01,2021
2021-01-06,Brazil,Alagoas,3337357,106881,471.0,,,,2529,8.0,,,,2021-01,2021
2021-01-07,Brazil,Alagoas,3337357,107279,398.0,,,,2537,8.0,,,,2021-01,2021
2021-01-08,Brazil,Alagoas,3337357,107628,349.0,363.0,,,2545,8.0,7.0,,,2021-01,2021
2021-01-09,Brazil,Alagoas,3337357,108109,481.0,393.0,,,2553,8.0,8.0,,,2021-01,2021
2021-01-10,Brazil,Alagoas,3337357,108542,433.0,404.0,,,2561,8.0,8.0,,,2021-01,2021
2021-01-11,Brazil,Alagoas,3337357,108820,278.0,399.0,,,2569,8.0,8.0,,,2021-01,2021
2021-01-12,Brazil,Alagoas,3337357,109319,499.0,416.0,,,2577,8.0,8.0,,,2021-01,2021
2021-01-13,Brazil,Alagoas,3337357,109720,401.0,406.0,,,2585,8.0,8.0,,,2021-01,2021
2021-01-14,Brazil,Alagoas,3337357,110112,392.0,405.0,,,2593,8.0,8.0,,,2021-01,2021
2021-01-15,Brazil,Alagoas,3337357,110572,460.0,421.0,,,2602,9.0,9.0,,,2021-01,2021
2021-01-16,Brazil,Alagoas,3337357,110968,396.0,409.0,,,2611,9.0,9.0,,,2021-01,2021
2021-01-17,Brazil,Alagoas,3337357,111443,475.0,415.0,,,2620,9.0,9.0,,,2021-01,2021
2021-01-18,Brazil,Alagoas,3337357,111724,281.0,415.0,,,2629,9.0,9.0,,,2021-01,2021
2021-01-19,Brazil,Alagoas,3337357,112097,373.0,397.0,,,2638,9.0,9.0,,,2021-01,2021
2021-01-20,Brazil,Alagoas,3337357,112476,379.0,394.0,,,2647,9.0,9.0,,,2021-01,2021
2021-01-21,Brazil,Alagoas,3337357,112854,378.0,392.0,,,2656,9.0,9.0,,,2021-01,2021
2021-01-22,Brazil,Alagoas,3337357,113205,351.0,377.0,1.0385674931129476,Estável,2665,9.0,9.0,1.2857142857142858,Crescendo,2021-01,2021
2021-01-23,Brazil,Alagoas,3337357,113662,457.0,385.0,0.979643765903308,Estável,2674,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-24,Brazil,Alagoas,3337357,114169,507.0,390.0,0.9653465346534652,Estável,2683,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-25,Brazil,Alagoas,3337357,114836,667.0,445.0,1.1152882205513786,Estável,2692,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-26,Brazil,Alagoas,3337357,115383,547.0,470.0,1.1298076923076923,Estável,2701,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-27,Brazil,Alagoas,3337357,115946,563.0,496.0,1.2216748768472907,Crescendo,2710,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-28,Brazil,Alagoas,3337357,116379,433.0,504.0,1.2444444444444445,Crescendo,2719,9.0,9.0,1.125,Estável,2021-01,2021
2021-01-29,Brazil,Alagoas,3337357,116773,394.0,510.0,1.2114014251781473,Crescendo,2728,9.0,9.0,1.0,Estável,2021-01,2021
2021-01-30,Brazil,Alagoas,3337357,117287,514.0,518.0,1.2665036674816623,Crescendo,2737,9.0,9.0,1.0,Estável,2021-01,2021
2021-01-31,Brazil,Alagoas,3337357,117768,481.0,515.0,1.2409638554216869,Crescendo,2746,9.0,9.0,1.0,Estável,2021-01,2021
